customer_number,app_install_time,gender,marital_status,date_of_birth,referral_as_source_of_app_install
8151,7/2/18 19:37,MALE,NA,1997-07-17,Not_through_referral
8152,7/3/18 9:57,MALE,NA,1992-06-28,Not_through_referral
8153,7/13/18 14:47,MALE,NA,1990-07-13,Not_through_referral
8154,7/14/18 13:29,MALE,NA,1999-11-29,Not_through_referral
8155,8/9/18 13:46,MALE,NA,1996-09-19,Not_through_referral
8156,8/10/18 23:19,MALE,NA,1988-08-02,Installed_through_referral
8157,6/26/18 14:53,FEMALE,NA,2003-02-27,Not_through_referral
8158,6/27/18 15:57,FEMALE,NA,2000-11-17,Not_through_referral
8159,6/26/18 22:13,MALE,NA,1984-08-30,Not_through_referral
8160,6/24/18 8:59,MALE,NA,1996-01-12,Not_through_referral
8161,6/22/18 14:01,MALE,NA,2018-06-22,Not_through_referral
8162,7/29/18 19:18,FEMALE,NA,1994-07-19,Not_through_referral
8163,7/31/18 23:36,MALE,NA,1983-12-01,Not_through_referral
8164,6/11/18 13:46,MALE,NA,2018-06-11,Installed_through_referral
8165,6/9/18 19:31,MALE,NA,2018-06-09,Not_through_referral
8166,6/27/18 14:38,MALE,NA,1999-06-28,Installed_through_referral
8167,6/28/18 23:24,MALE,NA,1989-06-10,Installed_through_referral
8168,7/15/18 14:32,MALE,NA,1985-11-10,Installed_through_referral
8169,7/22/18 17:26,MALE,NA,2018-07-22,Not_through_referral
8170,8/11/18 18:33,MALE,NA,2017-08-13,Not_through_referral
8171,6/9/18 18:08,FEMALE,NA,2000-07-29,Not_through_referral
8172,6/13/18 19:52,FEMALE,NA,2017-07-22,Not_through_referral
8173,6/17/18 15:06,MALE,NA,2018-06-17,Not_through_referral
8174,6/18/18 13:20,FEMALE,NA,1993-09-12,Not_through_referral
8175,6/22/18 11:07,NA,NA,1900-01-00,Not_through_referral
8176,6/23/18 16:08,MALE,NA,2018-06-23,Installed_through_referral
8177,6/27/18 19:17,FEMALE,NA,2018-06-14,Not_through_referral
8178,7/6/18 17:12,MALE,NA,1990-05-02,Not_through_referral
8179,7/10/18 23:08,MALE,NA,2018-07-10,Not_through_referral
8180,7/15/18 12:45,MALE,NA,1998-02-23,Not_through_referral
8181,7/15/18 19:58,MALE,NA,1984-07-21,Not_through_referral
8182,8/11/18 15:04,MALE,NA,1998-05-05,Not_through_referral
8183,8/13/18 18:51,MALE,NA,1996-05-07,Installed_through_referral
8184,8/3/18 22:31,MALE,NA,1989-10-21,Not_through_referral
8185,6/18/18 14:49,MALE,NA,2018-06-10,Not_through_referral
8186,6/20/18 18:48,MALE,NA,1988-09-06,Not_through_referral
8187,6/27/18 23:45,MALE,NA,2018-01-23,Installed_through_referral
8188,6/27/18 1:54,MALE,NA,1997-11-13,Not_through_referral
8189,6/29/18 17:45,MALE,NA,2018-06-29,Not_through_referral
8190,6/27/18 13:26,MALE,NA,1993-09-14,Not_through_referral
8191,8/6/18 15:48,MALE,NA,2018-08-06,Installed_through_referral
8192,8/15/18 17:46,FEMALE,NA,2007-03-29,Not_through_referral
8193,9/4/18 19:14,MALE,NA,2018-09-04,Not_through_referral
8194,9/5/18 1:32,MALE,NA,2018-09-05,Not_through_referral
8195,9/3/18 16:18,MALE,NA,1991-01-31,Not_through_referral
8196,9/5/18 13:37,MALE,NA,2018-09-05,Installed_through_referral
8197,9/7/18 21:42,MALE,NA,1996-02-21,Not_through_referral
8198,9/7/18 16:49,MALE,NA,1984-12-02,Not_through_referral
8199,8/16/18 17:06,MALE,NA,1995-01-19,Installed_through_referral
8200,8/23/18 9:17,MALE,NA,2000-08-10,Not_through_referral
8201,9/5/18 16:51,MALE,NA,1994-01-17,Installed_through_referral
8202,8/19/18 14:32,MALE,NA,2018-08-19,Not_through_referral
8203,9/13/18 20:16,MALE,NA,1990-08-01,Not_through_referral
8204,9/29/18 16:37,MALE,NA,1977-08-12,Not_through_referral
8205,9/2/18 15:53,MALE,NA,2002-09-11,Not_through_referral
8206,8/23/18 21:29,FEMALE,NA,1992-09-01,Installed_through_referral
8207,9/8/18 14:18,MALE,NA,1990-11-25,Installed_through_referral
8208,9/28/18 11:47,NA,NA,1900-01-00,Not_through_referral
8209,9/20/18 20:12,MALE,NA,1994-07-30,Not_through_referral
8210,8/28/18 14:55,FEMALE,NA,2018-08-02,Not_through_referral
8211,8/30/18 12:48,MALE,NA,1990-07-11,Not_through_referral
8212,9/1/18 22:53,MALE,NA,1998-09-01,Not_through_referral
8213,9/1/18 19:58,MALE,NA,1986-12-04,Installed_through_referral
8214,9/13/18 11:01,MALE,NA,1996-10-09,Not_through_referral
8215,6/7/18 14:17,FEMALE,NA,1986-07-08,Installed_through_referral
8216,6/21/18 15:58,MALE,NA,2013-08-01,Not_through_referral
8217,6/14/18 10:25,MALE,NA,1980-03-30,Not_through_referral
8218,6/20/18 12:23,MALE,NA,1994-03-03,Not_through_referral
8219,6/21/18 15:14,MALE,NA,1997-10-04,Installed_through_referral
8220,6/17/18 18:26,MALE,NA,1981-06-13,Installed_through_referral
8221,6/13/18 9:26,MALE,NA,1990-04-05,Not_through_referral
8222,6/27/18 13:47,FEMALE,NA,1994-12-28,Not_through_referral
8223,6/25/18 23:31,MALE,NA,2018-05-01,Installed_through_referral
8224,7/4/18 6:48,MALE,NA,1998-03-21,Not_through_referral
8225,7/14/18 21:44,FEMALE,NA,1995-11-09,Not_through_referral
8226,7/29/18 11:49,FEMALE,NA,1998-06-21,Not_through_referral
8227,8/1/18 18:27,MALE,NA,1982-08-27,Installed_through_referral
8228,6/5/18 21:21,MALE,NA,1987-02-23,Not_through_referral
8229,6/21/18 0:07,MALE,NA,1983-07-11,Not_through_referral
8230,6/17/18 11:30,MALE,NA,1994-02-22,Not_through_referral
8231,6/29/18 8:41,MALE,NA,1995-09-10,Not_through_referral
8232,7/7/18 10:21,MALE,NA,2018-03-08,Installed_through_referral
8233,7/18/18 15:47,NA,NA,1900-01-00,Not_through_referral
8234,8/5/18 19:16,FEMALE,NA,1971-07-14,Installed_through_referral
8235,6/10/18 2:18,MALE,NA,1995-01-01,Installed_through_referral
8236,6/14/18 0:25,MALE,NA,1995-07-06,Not_through_referral
8237,7/11/18 10:40,MALE,NA,2018-07-11,Installed_through_referral
8238,7/1/18 20:46,MALE,NA,2018-07-01,Not_through_referral
8239,7/7/18 14:43,MALE,NA,1997-08-21,Not_through_referral
8240,7/19/18 15:59,MALE,NA,2018-07-19,Installed_through_referral
8241,8/2/18 15:08,MALE,NA,2018-08-02,Installed_through_referral
8242,7/26/18 19:51,FEMALE,NA,1992-09-12,Not_through_referral
8243,7/29/18 22:43,MALE,NA,2018-07-11,Not_through_referral
8244,6/14/18 1:22,MALE,NA,2018-06-14,Not_through_referral
8245,7/2/18 20:30,MALE,NA,1990-01-01,Not_through_referral
8246,8/14/18 20:14,MALE,NA,1981-08-21,Installed_through_referral
8247,6/2/18 11:25,MALE,NA,1988-04-16,Not_through_referral
8248,6/3/18 17:59,MALE,NA,2018-03-08,Installed_through_referral
8249,6/5/18 22:01,MALE,NA,1990-06-05,Installed_through_referral
8250,6/12/18 11:11,FEMALE,NA,1994-10-17,Not_through_referral
8251,6/14/18 11:48,MALE,NA,1995-12-27,Not_through_referral
8252,6/28/18 13:34,MALE,NA,2018-06-28,Installed_through_referral
8253,7/6/18 12:10,MALE,NA,1990-09-05,Not_through_referral
8254,7/25/18 17:13,MALE,NA,1991-08-27,Not_through_referral
8255,8/13/18 16:52,FEMALE,NA,1996-01-10,Not_through_referral
8256,6/10/18 22:39,MALE,NA,1987-02-04,Installed_through_referral
8257,6/8/18 19:57,MALE,NA,2018-06-08,Installed_through_referral
8258,6/19/18 20:00,MALE,NA,1988-12-02,Not_through_referral
8259,6/18/18 20:42,MALE,NA,1992-12-12,Not_through_referral
8260,7/1/18 0:03,MALE,NA,2018-06-07,Not_through_referral
8261,7/8/18 18:26,MALE,NA,2018-07-08,Installed_through_referral
8262,7/16/18 19:32,MALE,NA,1998-10-16,Not_through_referral
8263,7/19/18 13:17,FEMALE,NA,1990-12-18,Not_through_referral
8264,8/2/18 16:24,MALE,NA,1996-11-27,Installed_through_referral
8265,8/11/18 19:34,MALE,NA,1997-04-14,Not_through_referral
8266,6/12/18 12:27,MALE,NA,1983-07-05,Installed_through_referral
8267,6/16/18 23:24,MALE,NA,1974-09-30,Not_through_referral
8268,6/24/18 2:23,MALE,NA,1994-05-03,Installed_through_referral
8269,6/22/18 21:37,MALE,NA,1998-04-10,Not_through_referral
8270,6/27/18 11:26,MALE,NA,1998-01-24,Not_through_referral
8271,7/19/18 14:52,MALE,NA,1986-09-22,Not_through_referral
8272,7/12/18 23:20,MALE,NA,1995-12-21,Not_through_referral
8273,8/8/18 21:56,FEMALE,NA,1995-07-23,Installed_through_referral
8274,6/9/18 1:48,MALE,NA,1966-03-09,Not_through_referral
8275,6/6/18 23:08,MALE,NA,1994-04-30,Not_through_referral
8276,6/20/18 18:21,FEMALE,NA,1986-06-21,Installed_through_referral
8277,6/23/18 21:28,MALE,NA,1967-06-18,Not_through_referral
8278,7/19/18 21:18,MALE,NA,1998-03-19,Not_through_referral
8279,7/21/18 19:23,MALE,NA,2008-12-15,Installed_through_referral
8280,7/21/18 21:43,MALE,NA,2018-07-07,Not_through_referral
8281,6/27/18 18:32,MALE,NA,1970-05-13,Not_through_referral
8282,6/29/18 18:18,MALE,NA,2018-06-29,Installed_through_referral
8283,7/7/18 19:22,MALE,NA,1995-02-01,Not_through_referral
8284,7/31/18 0:53,MALE,NA,1999-01-10,Not_through_referral
8285,8/2/18 12:38,MALE,NA,1990-06-02,Not_through_referral
8286,8/4/18 17:35,MALE,NA,1994-10-18,Not_through_referral
8287,8/21/18 15:07,MALE,NA,1999-08-08,Installed_through_referral
8288,8/25/18 16:24,MALE,NA,1988-05-10,Not_through_referral
8289,9/4/18 11:04,MALE,NA,1999-04-02,Installed_through_referral
8290,9/29/18 18:25,FEMALE,NA,1986-01-07,Not_through_referral
8291,8/30/18 12:26,MALE,NA,1996-08-22,Installed_through_referral
8292,9/1/18 21:25,MALE,NA,1997-08-18,Not_through_referral
8293,8/20/18 10:04,MALE,NA,2018-08-20,Installed_through_referral
8294,8/26/18 17:40,FEMALE,NA,1992-03-18,Not_through_referral
8295,8/26/18 15:17,MALE,NA,1993-03-30,Not_through_referral
8296,9/4/18 8:31,MALE,NA,2018-06-06,Not_through_referral
8297,8/29/18 22:14,MALE,NA,2018-06-01,Not_through_referral
8298,9/8/18 18:41,MALE,NA,1999-09-22,Not_through_referral
8299,9/26/18 19:35,FEMALE,NA,1992-10-22,Not_through_referral
8300,8/16/18 14:40,MALE,NA,1989-07-12,Not_through_referral
8301,8/16/18 20:40,MALE,NA,1988-09-02,Not_through_referral
8302,8/27/18 18:59,MALE,NA,1990-09-10,Installed_through_referral
8303,9/29/18 20:39,MALE,NA,1995-10-17,Not_through_referral
8304,8/16/18 11:50,MALE,NA,1973-09-05,Not_through_referral
8305,8/22/18 15:03,MALE,NA,1992-06-04,Installed_through_referral
8306,8/31/18 21:02,MALE,NA,1999-02-16,Not_through_referral
8307,9/16/18 8:17,MALE,NA,2018-09-03,Not_through_referral
8308,9/8/18 17:40,FEMALE,NA,1999-01-16,Installed_through_referral
8309,9/27/18 16:31,FEMALE,NA,2018-09-25,Installed_through_referral
8310,9/4/18 17:21,FEMALE,NA,1990-05-01,Not_through_referral
8311,8/23/18 13:10,MALE,NA,1993-06-06,Not_through_referral
8312,8/18/18 18:17,MALE,NA,1967-04-28,Not_through_referral
8313,9/18/18 15:57,MALE,NA,2018-09-14,Not_through_referral
8314,8/19/18 16:42,FEMALE,NA,1997-12-01,Installed_through_referral
8315,9/3/18 11:56,MALE,NA,1998-05-27,Installed_through_referral
8316,8/26/18 22:14,FEMALE,NA,2000-11-09,Not_through_referral
8317,8/25/18 21:47,MALE,NA,1993-09-10,Not_through_referral
8318,6/21/18 13:34,MALE,NA,1996-09-12,Installed_through_referral
8319,6/15/18 12:04,MALE,NA,1974-04-07,Installed_through_referral
8320,6/16/18 17:44,MALE,NA,2018-06-16,Not_through_referral
8321,6/27/18 20:49,MALE,NA,1996-08-06,Installed_through_referral
8322,6/22/18 21:50,MALE,NA,1989-06-01,Not_through_referral
8323,6/28/18 11:55,MALE,NA,1999-10-11,Not_through_referral
8324,7/8/18 11:39,MALE,NA,1994-02-03,Not_through_referral
8325,7/24/18 9:23,MALE,NA,2018-07-19,Not_through_referral
8326,6/10/18 21:50,FEMALE,NA,2002-05-07,Not_through_referral
8327,6/15/18 16:41,MALE,NA,1978-10-21,Not_through_referral
8328,6/18/18 19:53,MALE,NA,1978-11-11,Not_through_referral
8329,6/16/18 13:19,FEMALE,NA,2018-02-14,Not_through_referral
8330,8/2/18 16:34,MALE,NA,2018-05-23,Not_through_referral
8331,8/8/18 19:15,MALE,NA,2018-08-08,Not_through_referral
8332,8/11/18 9:48,FEMALE,NA,2018-01-01,Not_through_referral
8333,6/6/18 13:25,MALE,NA,1974-04-20,Not_through_referral
8334,6/20/18 22:44,FEMALE,NA,1993-07-19,Not_through_referral
8335,6/16/18 3:02,MALE,NA,1989-02-10,Installed_through_referral
8336,6/13/18 16:59,MALE,NA,1991-09-05,Not_through_referral
8337,7/30/18 7:22,FEMALE,NA,1997-12-04,Not_through_referral
8338,6/5/18 22:30,MALE,NA,1989-03-28,Not_through_referral
8339,6/6/18 19:45,MALE,NA,1994-08-17,Not_through_referral
8340,6/11/18 20:19,MALE,NA,2018-06-11,Installed_through_referral
8341,6/10/18 13:51,MALE,NA,2018-06-10,Installed_through_referral
8342,6/14/18 17:42,MALE,NA,2018-06-14,Not_through_referral
8343,6/14/18 13:19,FEMALE,NA,1994-06-20,Not_through_referral
8344,6/29/18 15:13,FEMALE,NA,1995-12-15,Not_through_referral
8345,7/12/18 17:32,MALE,NA,1994-12-09,Not_through_referral
8346,7/15/18 11:12,MALE,NA,1995-09-15,Not_through_referral
8347,7/15/18 22:31,FEMALE,NA,1999-04-14,Not_through_referral
8348,7/23/18 11:45,MALE,NA,1992-08-13,Not_through_referral
8349,8/11/18 19:31,MALE,NA,1982-08-11,Installed_through_referral
8350,8/8/18 18:12,MALE,NA,1996-01-25,Installed_through_referral
8351,6/3/18 15:10,FEMALE,NA,1991-09-28,Installed_through_referral
8352,6/12/18 15:51,MALE,NA,1999-08-31,Not_through_referral
8353,6/18/18 13:12,FEMALE,NA,1993-03-10,Installed_through_referral
8354,6/25/18 16:22,MALE,NA,2018-06-25,Not_through_referral
8355,6/24/18 16:44,FEMALE,NA,1991-11-17,Installed_through_referral
8356,6/28/18 20:08,MALE,NA,1992-06-19,Not_through_referral
8357,7/2/18 16:06,FEMALE,NA,1996-11-08,Installed_through_referral
8358,7/17/18 20:46,MALE,NA,2001-10-14,Not_through_referral
8359,7/30/18 17:48,MALE,NA,1962-04-06,Installed_through_referral
8360,7/31/18 16:43,MALE,NA,2001-08-08,Not_through_referral
8361,8/8/18 21:05,MALE,NA,2018-08-08,Not_through_referral
8362,6/1/18 18:46,MALE,NA,2002-02-28,Not_through_referral
8363,6/15/18 17:21,MALE,NA,2000-03-22,Installed_through_referral
8364,6/25/18 14:22,MALE,NA,1990-09-08,Installed_through_referral
8365,7/12/18 11:54,MALE,NA,1973-04-22,Installed_through_referral
8366,7/6/18 17:12,MALE,NA,1986-02-14,Not_through_referral
8367,7/14/18 12:43,MALE,NA,1993-07-12,Not_through_referral
8368,7/15/18 1:35,MALE,NA,1992-07-31,Not_through_referral
8369,8/3/18 17:19,MALE,NA,1995-08-06,Installed_through_referral
8370,6/15/18 19:41,MALE,NA,2001-12-28,Installed_through_referral
8371,7/12/18 10:49,MALE,NA,2018-07-04,Not_through_referral
8372,7/30/18 7:31,FEMALE,NA,1997-03-15,Installed_through_referral
8373,6/5/18 21:04,MALE,NA,1996-12-26,Installed_through_referral
8374,6/10/18 16:01,MALE,NA,2018-06-08,Not_through_referral
8375,7/4/18 11:54,FEMALE,NA,1990-10-29,Not_through_referral
8376,7/12/18 12:08,MALE,NA,1997-10-09,Installed_through_referral
8377,7/16/18 12:19,MALE,NA,1997-02-03,Not_through_referral
8378,7/15/18 19:28,MALE,NA,2018-06-23,Not_through_referral
8379,7/18/18 12:28,MALE,NA,1993-07-23,Not_through_referral
8380,8/7/18 11:33,MALE,NA,2000-04-06,Not_through_referral
8381,6/2/18 14:54,FEMALE,NA,2018-01-02,Not_through_referral
8382,6/11/18 17:13,FEMALE,NA,1989-09-23,Not_through_referral
8383,6/8/18 13:13,FEMALE,NA,1989-06-01,Not_through_referral
8384,6/17/18 17:52,MALE,NA,1996-07-20,Installed_through_referral
8385,6/28/18 13:15,MALE,NA,2005-06-28,Not_through_referral
8386,6/22/18 19:11,MALE,NA,1981-12-12,Not_through_referral
8387,7/3/18 11:01,FEMALE,NA,1991-06-25,Installed_through_referral
8388,7/18/18 16:46,MALE,NA,1999-07-18,Not_through_referral
8389,7/19/18 23:22,MALE,NA,1984-09-30,Installed_through_referral
8390,7/21/18 19:10,MALE,NA,2018-07-21,Not_through_referral
8391,7/26/18 18:59,MALE,NA,2018-04-27,Not_through_referral
8392,8/11/18 17:47,MALE,NA,1991-05-13,Not_through_referral
8393,8/11/18 13:53,MALE,NA,2018-08-11,Not_through_referral
8394,6/11/18 14:21,MALE,NA,1996-02-25,Not_through_referral
8395,6/17/18 13:45,MALE,NA,1988-05-22,Not_through_referral
8396,6/29/18 18:53,MALE,NA,1989-10-03,Not_through_referral
8397,6/27/18 20:23,FEMALE,NA,1997-05-21,Not_through_referral
8398,6/24/18 10:40,MALE,NA,1991-06-21,Not_through_referral
8399,7/3/18 16:54,MALE,NA,1997-07-29,Installed_through_referral
8400,7/20/18 12:13,MALE,NA,1987-11-04,Installed_through_referral
8401,8/8/18 21:06,FEMALE,NA,1995-09-18,Not_through_referral
8402,8/4/18 19:17,MALE,NA,1995-04-07,Not_through_referral
8403,8/16/18 17:09,MALE,NA,1992-08-21,Not_through_referral
8404,9/1/18 17:51,MALE,NA,2018-09-01,Installed_through_referral
8405,9/23/18 2:04,MALE,NA,2001-02-16,Not_through_referral
8406,8/24/18 16:57,NA,NA,1900-01-00,Not_through_referral
8407,9/17/18 12:02,MALE,NA,1999-09-18,Not_through_referral
8408,9/26/18 12:32,MALE,NA,1996-09-26,Not_through_referral
8409,8/20/18 19:24,MALE,NA,1976-08-05,Not_through_referral
8410,8/24/18 2:35,MALE,NA,1999-02-12,Not_through_referral
8411,8/28/18 14:00,MALE,NA,1998-04-03,Not_through_referral
8412,9/16/18 19:54,FEMALE,NA,1987-09-16,Not_through_referral
8413,8/15/18 23:05,MALE,NA,1996-08-15,Not_through_referral
8414,8/19/18 11:16,MALE,NA,2000-08-15,Installed_through_referral
8415,9/3/18 15:43,MALE,NA,2000-05-05,Not_through_referral
8416,8/20/18 10:01,MALE,NA,1992-08-21,Not_through_referral
8417,8/20/18 13:57,MALE,NA,2004-08-20,Not_through_referral
8418,9/3/18 17:51,FEMALE,NA,1999-05-18,Not_through_referral
8419,9/29/18 22:28,MALE,NA,1996-07-15,Not_through_referral
8420,8/19/18 16:21,MALE,NA,2018-08-19,Installed_through_referral
8421,8/20/18 17:04,MALE,NA,1999-02-25,Installed_through_referral
8422,9/5/18 16:36,FEMALE,NA,1998-09-15,Installed_through_referral
8423,8/23/18 20:07,MALE,NA,1998-02-15,Installed_through_referral
8424,8/24/18 16:10,MALE,NA,1992-06-18,Installed_through_referral
8425,9/5/18 21:36,MALE,NA,1995-12-22,Installed_through_referral
8426,8/31/18 7:56,FEMALE,NA,1999-07-09,Not_through_referral
8427,9/23/18 18:27,MALE,NA,1993-11-30,Not_through_referral
8428,6/6/18 15:15,FEMALE,NA,1993-12-29,Installed_through_referral
8429,6/4/18 8:27,MALE,NA,1994-11-08,Installed_through_referral
8430,6/4/18 17:22,FEMALE,NA,1997-06-04,Not_through_referral
8431,6/4/18 16:07,MALE,NA,2018-06-01,Not_through_referral
8432,6/14/18 22:27,MALE,NA,1998-07-01,Not_through_referral
8433,6/16/18 19:25,MALE,NA,1990-06-16,Installed_through_referral
8434,6/19/18 10:41,FEMALE,NA,1994-08-29,Not_through_referral
8435,7/16/18 17:44,MALE,NA,1976-09-29,Installed_through_referral
8436,8/5/18 12:18,MALE,NA,2018-08-05,Installed_through_referral
8437,8/13/18 19:16,MALE,NA,1992-08-13,Not_through_referral
8438,6/10/18 14:16,MALE,NA,2018-06-07,Installed_through_referral
8439,7/13/18 17:50,MALE,NA,2018-07-13,Not_through_referral
8440,7/18/18 12:12,MALE,NA,2018-07-18,Not_through_referral
8441,8/13/18 11:40,MALE,NA,1987-08-08,Not_through_referral
8442,6/10/18 13:30,MALE,NA,1991-05-24,Installed_through_referral
8443,6/15/18 18:40,FEMALE,NA,1989-08-31,Not_through_referral
8444,6/22/18 15:32,MALE,NA,2000-05-27,Not_through_referral
8445,6/29/18 13:15,FEMALE,NA,1998-06-11,Not_through_referral
8446,7/16/18 14:58,MALE,NA,1998-07-16,Installed_through_referral
8447,7/26/18 0:59,FEMALE,NA,1979-07-25,Not_through_referral
8448,7/24/18 17:06,MALE,NA,1988-04-30,Installed_through_referral
8449,8/10/18 14:01,FEMALE,NA,1998-09-28,Installed_through_referral
8450,6/23/18 20:23,FEMALE,NA,1997-08-06,Not_through_referral
8451,6/30/18 17:16,MALE,NA,1990-05-30,Not_through_referral
8452,6/25/18 16:26,MALE,NA,1992-04-21,Installed_through_referral
8453,6/23/18 18:21,MALE,NA,1993-08-31,Not_through_referral
8454,7/9/18 15:38,MALE,NA,2018-07-09,Installed_through_referral
8455,7/1/18 17:58,FEMALE,NA,1992-06-13,Not_through_referral
8456,7/16/18 22:06,MALE,NA,2018-07-04,Not_through_referral
8457,6/5/18 19:56,FEMALE,NA,1965-06-05,Installed_through_referral
8458,6/19/18 12:13,MALE,NA,1997-06-12,Not_through_referral
8459,6/23/18 0:49,FEMALE,NA,1994-10-15,Not_through_referral
8460,6/27/18 13:46,MALE,NA,2001-02-16,Not_through_referral
8461,7/6/18 15:23,MALE,NA,1983-11-29,Installed_through_referral
8462,7/10/18 1:42,MALE,NA,1989-07-25,Not_through_referral
8463,6/7/18 18:12,MALE,NA,2018-05-19,Installed_through_referral
8464,6/9/18 19:01,FEMALE,NA,2018-02-12,Not_through_referral
8465,6/11/18 23:05,MALE,NA,1998-10-14,Not_through_referral
8466,6/19/18 17:23,FEMALE,NA,1995-02-21,Not_through_referral
8467,6/16/18 14:48,MALE,NA,2018-06-16,Not_through_referral
8468,6/19/18 22:03,MALE,NA,1998-02-27,Installed_through_referral
8469,6/28/18 9:21,FEMALE,NA,1988-10-25,Not_through_referral
8470,6/27/18 13:04,MALE,NA,1982-11-16,Not_through_referral
8471,7/9/18 20:19,MALE,NA,1996-06-15,Installed_through_referral
8472,7/19/18 21:27,MALE,NA,2018-07-09,Installed_through_referral
8473,7/25/18 14:49,MALE,NA,1984-06-02,Not_through_referral
8474,8/5/18 10:49,MALE,NA,1999-09-15,Not_through_referral
8475,6/1/18 13:46,MALE,NA,1991-07-15,Installed_through_referral
8476,6/10/18 18:11,FEMALE,NA,1992-06-11,Not_through_referral
8477,6/26/18 9:47,MALE,NA,1992-01-29,Not_through_referral
8478,8/5/18 16:46,MALE,NA,1985-10-03,Not_through_referral
8479,8/6/18 12:25,FEMALE,NA,2001-03-01,Not_through_referral
8480,6/1/18 17:53,MALE,NA,1989-06-10,Not_through_referral
8481,6/7/18 20:27,FEMALE,NA,1994-11-20,Not_through_referral
8482,6/18/18 15:07,MALE,NA,1992-05-01,Not_through_referral
8483,6/20/18 16:22,MALE,NA,2018-06-20,Installed_through_referral
8484,7/13/18 12:07,MALE,NA,1997-07-21,Not_through_referral
8485,7/25/18 13:51,MALE,NA,2018-07-25,Installed_through_referral
8486,8/8/18 9:57,FEMALE,NA,2017-10-10,Not_through_referral
8487,8/11/18 9:11,MALE,NA,1991-04-28,Installed_through_referral
8488,6/29/18 19:47,MALE,NA,2018-06-29,Not_through_referral
8489,7/5/18 15:39,FEMALE,NA,1987-08-22,Not_through_referral
8490,8/2/18 11:18,MALE,NA,1992-08-15,Installed_through_referral
8491,8/11/18 15:52,MALE,NA,1993-04-17,Not_through_referral
8492,6/14/18 14:42,MALE,NA,1992-04-24,Not_through_referral
8493,7/28/18 0:50,MALE,NA,1998-11-21,Not_through_referral
8494,7/24/18 15:01,FEMALE,NA,1996-01-23,Installed_through_referral
8495,7/23/18 0:58,MALE,NA,1997-07-23,Not_through_referral
8496,8/6/18 18:43,MALE,NA,1993-08-06,Not_through_referral
8497,9/1/18 14:43,FEMALE,NA,2018-09-01,Not_through_referral
8498,9/2/18 16:15,MALE,NA,1972-07-30,Not_through_referral
8499,9/14/18 11:58,FEMALE,NA,1992-05-04,Not_through_referral
8500,9/25/18 13:53,MALE,NA,1992-09-06,Not_through_referral
8501,8/17/18 10:37,MALE,NA,2018-08-17,Installed_through_referral
8502,8/19/18 14:43,FEMALE,NA,1996-08-13,Installed_through_referral
8503,8/26/18 22:42,FEMALE,NA,2017-11-19,Not_through_referral
8504,8/26/18 11:21,MALE,NA,1986-06-12,Not_through_referral
8505,9/12/18 14:43,MALE,NA,1987-10-04,Not_through_referral
8506,9/19/18 16:13,MALE,NA,1999-12-27,Not_through_referral
8507,9/28/18 18:35,MALE,NA,1999-11-27,Installed_through_referral
8508,9/4/18 19:13,FEMALE,NA,2000-01-16,Not_through_referral
8509,9/9/18 13:13,MALE,NA,2018-05-01,Not_through_referral
8510,8/21/18 1:45,MALE,NA,1985-05-10,Not_through_referral
8511,9/4/18 8:33,MALE,NA,1990-09-04,Installed_through_referral
8512,9/4/18 16:38,MALE,NA,2018-09-04,Installed_through_referral
8513,8/31/18 11:15,MALE,NA,2018-08-29,Installed_through_referral
8514,8/31/18 16:57,MALE,NA,2002-06-08,Not_through_referral
8515,9/15/18 20:36,FEMALE,NA,1989-08-20,Not_through_referral
8516,8/20/18 19:33,FEMALE,NA,1996-06-11,Not_through_referral
8517,8/25/18 18:53,MALE,NA,1974-01-26,Not_through_referral
8518,8/28/18 15:39,MALE,NA,1993-11-13,Not_through_referral
8519,9/28/18 13:09,FEMALE,NA,1994-07-26,Not_through_referral
8520,8/29/18 21:11,MALE,NA,1983-06-04,Not_through_referral
8521,9/7/18 10:13,FEMALE,NA,1995-09-24,Not_through_referral
8522,8/18/18 15:33,MALE,NA,2018-08-18,Installed_through_referral
8523,9/4/18 11:45,MALE,NA,1984-03-24,Not_through_referral
8524,8/28/18 12:13,MALE,NA,1989-02-12,Not_through_referral
8525,9/6/18 13:10,MALE,NA,2018-09-06,Installed_through_referral
8526,8/17/18 17:49,FEMALE,NA,2018-08-17,Not_through_referral
8527,8/15/18 15:54,MALE,NA,2018-08-15,Installed_through_referral
8528,8/26/18 15:54,MALE,NA,2018-08-19,Not_through_referral
8529,9/6/18 11:36,MALE,NA,2000-12-19,Installed_through_referral
8530,9/26/18 16:22,FEMALE,NA,1997-08-12,Installed_through_referral
8531,9/27/18 18:51,MALE,NA,1990-05-11,Not_through_referral
8532,6/6/18 11:42,FEMALE,NA,2018-06-06,Installed_through_referral
8533,6/15/18 22:39,MALE,NA,1978-06-29,Installed_through_referral
8534,6/15/18 20:45,MALE,NA,2014-08-14,Not_through_referral
8535,6/20/18 14:16,MALE,NA,1992-11-09,Installed_through_referral
8536,6/26/18 20:03,MALE,NA,2004-06-01,Installed_through_referral
8537,6/2/18 19:46,MALE,NA,1988-09-11,Not_through_referral
8538,6/4/18 18:44,FEMALE,NA,1993-09-28,Installed_through_referral
8539,6/12/18 16:24,FEMALE,NA,1993-10-12,Installed_through_referral
8540,6/28/18 18:02,FEMALE,NA,1993-02-25,Not_through_referral
